,topic,TimeQueried,Video_Title,Video_ID,Published_At,duration,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,Score
520,Calculus,09:05:21.528155,Calculus III,wQQu3DXGqSI,2013-05-25,0 days 00:53:06.000000000,-0.3332408272560943,-0.2711107663179209,-0.25784663797032925,0.0,-0.31643705496268715,1580
67,Calculus,09:04:19.464938,Calculus-II : Çok Değişkenli Fonksiyonlarda Limit (Limits of Multivariable Functions),DMBaNrikfCY,2019-06-25,0 days 00:26:04.000000000,-0.34205493068848897,-0.2570808335310051,-0.2666990390258142,0.0,-0.2895149806732902,1582
514,Calculus,09:05:21.528155,Calculus - 1.1 Limits Graphically,6hXKaIlV-sM,2017-08-15,0 days 00:18:47.000000000,-0.362050353903693,-0.2761328445314192,-0.26891213928968544,0.0,-0.31755880805807873,1583
563,Calculus,09:05:28.402267,Identifying Important Points with Calculus (worked solution),havgR2OLPb4,2020-08-13,0 days 00:11:50.000000000,-0.37890795629696444,-0.26664669679481134,-0.2666990390258142,0.0,-0.30185426472259713,1585
127,Calculus,09:04:26.442553,Super 25 JEE Maths Questions From Differential Calculus For JEE Main 2020 | Vedantu,c-TNG7ZGmXg,2020-06-22,0 days 02:18:13.000000000,-0.32502608285710244,-0.08114866500416872,-0.09186411817998633,0.0,-0.20650525161431607,1586
333,Calculus,09:04:54.199671,11th  Business Maths  Example 5.3 Chapter 5  Differential Calculus AlexMaths TamilNadu Syllabus,hZKAcQicJQ8,2020-08-17,0 days 00:03:12.000000000,-0.3872704418582517,-0.28107520721771906,-0.27555144008129917,0.0,-0.32204582043964486,1590
58,Calculus,09:04:19.464938,Continuity over an interval | Limits and continuity | AP Calculus AB | Khan Academy,ENIQiqxFpBc,2017-06-29,0 days 00:09:00.000000000,-0.22143098718168996,-0.2588345751293696,-0.23128943480387437,0.0,-0.29736725234103095,1599
192,Calculus,09:04:33.229904,Chain Rule With Partial Derivatives - Multivariable Calculus,XipB_uEexF0,2019-10-31,0 days 00:21:11.000000000,-0.30694961587489406,-0.22567291581484128,-0.2600597382342005,0.0,-0.2771756966239832,1602
84,Calculus,09:04:19.464938,Calculus-1|| Limits and Continuity || B.Sc. 1st Year Mathematics || Left and Right hand limit ||,A36bRKNc1jU,2019-10-09,0 days 00:18:50.000000000,-0.29968679464660086,-0.16764001201441678,-0.14276542424902483,0.0,-0.2008964861373584,1603
510,Calculus,09:05:21.528155,Tuple Relational Calculus in dbms | TRC | Bhanu Priya,WGAae0B-3gg,2020-01-08,0 days 00:12:31.000000000,-0.36794321162706545,-0.2683207228659774,-0.2600597382342005,0.0,-0.3141935487719041,1603
69,Calculus,09:04:19.464938,Calculus | Important formulae | Limit Continuity And Differentiability,C9TSePo6FKI,2020-01-28,0 days 00:10:40.000000000,-0.34878890571083854,-0.22336116552608812,-0.2224370337483894,0.0,-0.25137537542997773,1606
490,Calculus,09:05:14.569435,Vector Calculus for Engineers | Promotional video,qUseabHb6Vk,2019-12-23,0 days 00:03:29.000000000,-0.37476784599900537,-0.27150934395391285,-0.27333833981742794,0.0,-0.3141935487719041,1606
295,Calculus,09:04:46.836330,STTP on Modern Mathematical tools for Calculus and Analytics,FZ7TqJMUkbY,2020-08-14,0 days 01:30:10.000000000,-0.3863453807170613,-0.2789228879833627,-0.27555144008129917,0.0,-0.32316757353503645,1608
105,Calculus,09:04:26.442553,What is the Hardest Calculus Course?,Y8OZqUUMAr8,2019-11-15,0 days 00:01:44.000000000,-0.3763678156315905,-0.2631392135980824,-0.27555144008129917,0.0,-0.18407018970648525,1609
588,Calculus,09:05:28.402267,Calculus topic 04 #L02# properties of limit,ws_1-cbyOug,2020-08-16,0 days 00:23:27.000000000,-0.3870555456221857,-0.2786040258745691,-0.27555144008129917,0.0,-0.3108282894857295,1615
140,Calculus,09:04:26.442553,Differential Calculus Introduction Class 11,N-Ejf2jCwn4,2018-12-13,0 days 00:46:51.000000000,-0.35904180659876894,-0.25843599749337764,-0.2666990390258142,0.0,-0.2446448568576285,1630
75,Calculus,09:04:19.464938,"JEE Limits, Continuity and Differentiability | Calculus | Target JEE | Solved Questions | JEE Maths",PgdRkuorUN8,2019-03-16,0 days 00:46:11.000000000,-0.1531477081717171,-0.15799443322341217,0.08739700319358404,0.0,-0.27829744971937476,1637
555,Calculus,09:05:28.402267,Calculus का ex :-5.1 का Question Solution,X1FUWQXtf7w,2020-08-17,0 days 00:44:05.000000000,-0.3860817970525116,-0.26561039494123234,-0.26891213928968544,0.0,-0.31868056115347027,1640
153,Calculus,09:04:33.229904,Problems with the Calculus | Math History | NJ Wildberger,fCZ8jJCVinU,2015-04-19,0 days 00:48:48.000000000,-0.3365599667772075,-0.24942814291996013,-0.23571563533161685,0.0,-0.21323577018666534,1645
20,Calculus,09:04:12.372046,Nda Calculus Live,S47-YvlmZt0,2020-03-15,0 days 00:41:37.000000000,-0.36857446932050936,-0.22256401025410427,-0.23128943480387437,0.0,-0.23791433828527925,1646
118,Calculus,09:04:26.442553,Calculus - Approximating the instantaneous Rate of Change of a Function,jTvTthjtIrk,2016-05-20,0 days 00:04:45.000000000,-0.14371913581432116,-0.15695813136983314,-0.04538901263869031,0.0,-0.24240135066684543,1649
113,Calculus,09:04:26.442553,Calculus - Derivatives - Quotient-Product Chain Rule (1 of 4),GgGkYLW9TDQ,2013-02-09,0 days 00:05:58.000000000,-0.23064466330301991,-0.2208102686557398,-0.2379287355954881,0.0,-0.27829744971937476,1654
568,Calculus,09:05:28.402267,Multivariable Calculus in Minecraft WIP Clip #3,XTwVeEmrkUI,2020-08-17,0 days 00:00:23.000000000,-0.3873762110994404,-0.28083606063612393,-0.27555144008129917,0.0,-0.3097065363903379,1655
518,Calculus,09:05:21.528155,10 Best Calculus Textbooks 2017,8ISjLijPVLQ,2017-05-17,0 days 00:04:54.000000000,-0.335703739586632,-0.24823241001198434,-0.20694533190129075,0.0,-0.32316757353503645,1656
115,Calculus,09:04:26.442553,"Calculus-II : İki Değişkenli Fonksiyonlarda Yerel Maksimum, Yerel Minimum ve Eyer Noktalarını Bulma",zOBSIk5yV6U,2017-08-02,0 days 00:18:43.000000000,-0.18960955547547867,-0.22088998418293818,-0.2202239334845182,0.0,-0.2637146594792847,1665
534,Calculus,09:05:21.528155,USG Case 35: Ureteric Calculus at Vesico-Ureteric Junction (VUJ),bJHzUNOK8hY,2020-08-17,0 days 00:02:47.000000000,-0.3872553319666533,-0.28083606063612393,-0.27555144008129917,0.0,-0.32204582043964486,1669
90,Calculus,09:04:19.464938,What are the big ideas of Multivariable Calculus??   Full Course Intro,gsUgDpGWk-M,2020-04-28,0 days 00:16:50.000000000,-0.36759736299714674,-0.2360359343506314,-0.26891213928968544,0.0,-0.25698414090693544,1676
407,Calculus,09:05:07.796555,Easiest Way to Learn Calculus,cru3b0lcjFM,2015-02-03,0 days 00:02:47.000000000,-0.37461171045248864,-0.2789228879833627,-0.21137153242903323,0.0,-0.311950042581121,1682
508,Calculus,09:05:21.528155,Mock Problems On Calculus | Integral Calculus | IIT-JEE 2021-22 | JEE Quest | Jagpat Singh,E0cwOtaLAMw,2020-08-16,0 days 00:47:12.000000000,-0.38736781671521914,-0.2803577674729336,-0.27555144008129917,0.0,-0.32316757353503645,1682
564,Calculus,09:05:28.402267,Concept of Limit | Calculus | Shrenik Jain,4bh0goRBdo4,2020-08-17,0 days 01:02:16.000000000,-0.38713948946439897,-0.28003890536414006,-0.27555144008129917,0.0,-0.32316757353503645,1686
578,Calculus,09:05:28.402267,Calculus 3 -- Cartesian coordinates; distance; spheres -- Overview,V9Mx5H8owzw,2020-08-16,0 days 00:22:46.000000000,-0.38673655902177523,-0.2811549227449175,-0.27555144008129917,0.0,-0.3209240673442533,1687
569,Calculus,09:05:28.402267,Multivariable Calculus in Minecraft WIP Clip #4,sD1Kq7GAUuw,2020-08-17,0 days 00:01:05.000000000,-0.38739971537526013,-0.28107520721771906,-0.27555144008129917,0.0,-0.31868056115347027,1688
433,Calculus,09:05:07.796555,STTP on Modern Mathematical Tools in Calculus and Analytics,ffcnGI3kF-Q,2020-08-12,0 days 01:27:51.000000000,-0.3856486468266911,-0.2786040258745691,-0.27333833981742794,0.0,-0.3198023142488618,1695
535,Calculus,09:05:21.528155,Calculus I: Infinite limit examples,KG69zP6ncJ4,2020-08-18,0 days 00:05:44.000000000,-0.3874467239268996,-0.281473784853711,-0.27555144008129917,0.0,-0.32316757353503645,1714
120,Calculus,09:04:26.442553,Triple Integral | Integral Calculus | Multivariable Calculus | Volume By Triple Integral,XZbvZabU5ik,2019-12-06,0 days 00:19:41.000000000,-0.33318878207392205,-0.21889709600297855,-0.2379287355954881,0.0,-0.25922764709771856,1718
486,Calculus,09:05:14.569435,Calculus Removal Strokes,3fzDOzG1yh4,2020-04-16,0 days 00:02:29.000000000,-0.3823194340445123,-0.2750168271506418,-0.27112523955355666,0.0,-0.32316757353503645,1722
29,Calculus,09:04:12.372046,Math top 200 Calculus | Airforce X Group special | THE TUTORS Academy,fuiB8PSW2A0,2020-04-22,0 days 04:17:57.000000000,-0.36894046447255924,-0.23619536540502814,-0.25342043744258674,0.0,-0.2951237461502479,1734
32,Calculus,09:04:12.372046,Integral Calculus | Lecture -1 | Introduction,lXYsgvAIbzg,2020-05-06,0 days 00:52:02.000000000,-0.38205249262627405,-0.26840043839317584,-0.2666990390258142,0.0,-0.28278446210094094,1735
583,Calculus,09:05:28.402267,Calculus II - 6.1.2 Slope Fields,a-twqOEqkdA,2020-08-17,0 days 00:04:03.000000000,-0.38742154077423563,-0.2813940693265126,-0.27555144008129917,0.0,-0.32316757353503645,1739
27,Calculus,09:04:12.372046,Calculus | ESE 2020 | Engineering Mathematics | Gradeup,5dOsnncmggs,2019-11-28,0 days 01:49:31.000000000,-0.3670970576975556,-0.2619434806901066,-0.264485938761943,0.0,-0.30297601781798866,1744
15,Calculus,09:04:12.372046,History of Calculus - Animated,IMj5dgGWxSM,2018-10-29,0 days 00:06:43.000000000,-0.3681312458336232,-0.2624217738532969,-0.2445680363871018,0.0,-0.3040977709133802,1759
71,Calculus,09:04:19.464938,Domain relational calculus in dbms | DRC | Bhanu Priya,wtAuIBxd3Bw,2020-01-08,0 days 00:06:27.000000000,-0.37646854824224646,-0.27485739609624504,-0.2666990390258142,0.0,-0.311950042581121,1760
31,Calculus,09:04:12.372046,CA Foundation | Differential Calculus | PART 1 | Exercise 8 (A) | Maths | ICAI Module Solutions,MGeVG1RM0Rg,2020-07-03,0 days 01:02:19.000000000,-0.3833939152248423,-0.27310365449788054,-0.27333833981742794,0.0,-0.28614972138711553,1763
23,Calculus,09:04:12.372046,How did newton invented calculus.,RZ1Extuvcsw,2019-06-03,0 days 00:03:18.000000000,-0.37714345673364125,-0.2711904818451193,-0.2622728384980717,0.0,-0.28614972138711553,1768
85,Calculus,09:04:19.464938,Multivariable Calculus,Ld9AtgPmyvM,2017-11-22,0 days 00:01:55.000000000,-0.31785392097839954,-0.25452993666065676,-0.2622728384980717,0.0,-0.3108282894857295,1769
97,Calculus,09:04:19.464938,Gilbert Strang: Linear Algebra vs Calculus,osEADxaIKIc,2019-11-27,0 days 00:02:14.000000000,-0.36009110462643495,-0.23619536540502814,-0.264485938761943,0.0,-0.2951237461502479,1774
485,Calculus,09:05:14.569435,Calculus Limit from Graph of Signum Function,QZo-4tO930c,2020-08-17,0 days 00:01:36.000000000,-0.3874484028037439,-0.281473784853711,-0.27555144008129917,0.0,-0.32316757353503645,1789
93,Calculus,09:04:19.464938,Calculus Book for Beginners: &quot;A First Course in Calculus by Serge Lang&quot;,m0BAq62ASMI,2019-12-18,0 days 00:07:43.000000000,-0.3791497145625387,-0.2669655589036049,-0.27333833981742794,0.0,-0.26820167186085087,1792
82,Calculus,09:04:19.464938,Calculus | Differentiation IIT JEE | Class 11 | JEE Main 2022 | JEEt Lo 2022 | Vedantu JEE,MCPKCICJwvQ,2020-04-24,0 days 00:43:00.000000000,-0.3580714157827834,-0.2294195455931654,-0.209158432165162,0.0,-0.2637146594792847,1835
98,Calculus,09:04:19.464938,Calculus of Finite Differences  - Numerical Analysis 1 | Engineering Mathematics 3,SJyQyoolof0,2019-06-27,0 days 00:18:27.000000000,-0.3837364061010725,-0.27692999980340305,-0.27333833981742794,0.0,-0.2895149806732902,1846
77,Calculus,09:04:19.464938,Limits - Lecture 1| Calculus | Unacademy Foundation - Maths | Surabhi Gangwar,ihk5BYzX3Hk,2019-11-21,0 days 00:32:56.000000000,-0.34322510784894217,-0.22232486367250912,-0.14940472504063854,0.0,-0.2659581656700678,1847
96,Calculus,09:04:19.464938,Differentiation Solving Quick Revision !  -  derivatives - Kinematics | Calculus | Mathematical Tool,sZjxurf5oBk,2020-01-11,0 days 00:18:46.000000000,-0.36379302806804076,-0.2424928920537006,-0.2224370337483894,0.0,-0.2659581656700678,1859
91,Calculus,09:04:19.464938,Calculus Ka Second Class Of 12th Class Lac:-2,MWaKh11uf3I,2020-08-06,0 days 01:02:54.000000000,-0.3820491348725855,-0.24647866841361984,-0.24235493612323059,0.0,-0.2794192028147663,1865
21,Calculus,09:04:12.372046,Calcuus kya hai | concepts of calculus  in Hindi,ph9HPn-GQnQ,2018-10-25,0 days 00:07:59.000000000,-0.3685123508772715,-0.2558851006230293,-0.17153572767935094,0.0,-0.2872714744825071,1886
590,Calculus,09:05:28.402267,Calculus Ka Question no:-23 से,rs8uCwFBrHU,2020-08-16,0 days 00:55:12.000000000,-0.38522892761562466,-0.2577982732757906,-0.27112523955355666,0.0,-0.31643705496268715,1928
125,Calculus,09:04:26.442553,DBMS - Tuple Relational Calculus,4FYN_mErztg,2018-01-24,0 days 00:03:30.000000000,-0.3310179943142866,-0.2663278346860178,-0.23128943480387437,0.0,-0.3141935487719041,1945
961,Competetive Programming,09:07:10.985455,Quantitative Aptitude tricks | What is Aptitude | MY3 EDUCATIONAL ACADEMY,MVq1WHkTVbc,2019-02-19,0 days 00:02:52.000000000,-0.16731629053464891,-0.1264623238978855,-0.14106518827707892,0.0,-0.16263156427270503,641
597,Competetive Programming,09:06:23.641699,How to start Competitive Programming?,FbW_5ipDCbg,2018-07-09,0 days 00:02:52.000000000,0.21739887900300062,0.1831083076584786,0.32862493195554904,0.0,-0.08872117659820421,677
942,Competetive Programming,09:07:04.261540,Get Your Dream Job 1-3Lacs/Month Just After your Graduation,aTMW9uu9Ro8,2020-05-07,0 days 00:15:17.000000000,-0.1700177901114122,-0.12625886177363116,-0.14106518827707892,0.0,-0.16263156427270503,701
973,Competetive Programming,09:07:10.985455,Complete Advance Computer Class || NCERT Based Computer Class || HSSC New Pattern - KTDT,c6mfyWS43s0,2020-02-01,0 days 03:36:44.000000000,-0.08423887971596856,0.032136401958383305,0.09083677069324489,0.0,0.026667268419815697,704
986,Competetive Programming,09:07:10.985455,#loksewatips#loksewaiqtricks#naphanoksan Loksewa fast and easy tricks  (profit and loss),5h86lFWJAfw,2020-06-27,0 days 00:06:35.000000000,-0.16979103211584967,-0.12107057760514513,-0.14106518827707892,0.0,-0.12137412637818128,714
953,Competetive Programming,09:07:10.985455,"Day 0 : Hello World, 30 days of code Challenge(Hackerrank) in JAVA",79vQ8fOPEpg,2018-08-15,0 days 00:07:10.000000000,-0.14961236999221278,-0.11445805856687863,-0.12742389657294223,0.0,-0.09467813715231298,715
960,Competetive Programming,09:07:10.985455,Plant Breeding: Apomixis in Plants (General Agriculture),8pZWKAUk2q0,2020-05-09,0 days 00:04:21.000000000,-0.17102000446216994,-0.12849694514042903,-0.14106518827707892,0.0,-3.448843857885568e-17,721
965,Competetive Programming,09:07:10.985455,Indian Polity || Making of Constitution 2|| GK Classes,9l1IF2QGR7c,2020-06-03,0 days 00:19:43.000000000,-0.17093881950079573,-0.12463116477959632,-0.14106518827707892,0.0,-0.15777774804981987,750
906,Competetive Programming,09:07:04.261540,JEE 2020 -Area under the curve PAST YEAR QUESTIONS WITH TRICKS AND STRATEGIES,estH4XPKhVU,2019-07-07,0 days 00:24:31.000000000,-0.04828793923431696,0.014943852458890407,0.019219989246527236,0.0,0.2620773552297453,773
1022,Competetive Programming,09:07:17.729165,Preparation Strategy to get in your Dream Company!!,EMsFRPGn4zo,2020-08-14,0 days 00:12:38.000000000,-0.1686404452494769,-0.11750999043069393,-0.14106518827707892,0.0,-0.0825435965951001,790
957,Competetive Programming,09:07:10.985455,Function,pI9sF_J2tMc,2019-08-16,0 days 00:27:02.000000000,-0.16652683677232016,-0.10896458121201107,-0.08991034438656632,0.0,-0.09953195337519812,794
932,Competetive Programming,09:07:04.261540,VITEEE 2020 EXAM - Application Form / Fees /Schlorships /How to apply || Vit review,r2udgRrkrwo,2019-11-07,0 days 00:11:59.000000000,-0.15143203291956628,-0.11089747139242744,-0.03875550049605372,0.0,-0.03157852625480606,795
1080,Competetive Programming,09:07:24.475317,How to Bypass On Board Computer | Club Car Precedent Golf Cart | OBC,RAulAzQR5Lg,2014-12-04,0 days 00:04:34.000000000,0.4605066121422796,-0.09085645215337358,0.008989020468424714,0.0,0.0897668793173226,803
1078,Competetive Programming,09:07:24.475317,How to find the centroid of simple composite shapes,5oil5x9tVhg,2017-05-02,0 days 00:08:55.000000000,0.30471547074655375,-0.02961435275281308,0.07378515606307402,0.0,0.016959635974045404,814
1066,Competetive Programming,09:07:24.475317,Club Car Precedent High Speed Motor Magnet | How to Install on Golf Cart,TqS5GhYQ8ho,2014-12-13,0 days 00:02:41.000000000,0.13822191185656257,-0.10102955836609127,-0.04557614634812207,0.0,0.04122871708847114,840
1064,Competetive Programming,09:07:24.475317,Club Car Precedent High Speed Motor Upgrade | How to Install on Golf Cart,Wxm3y0r4lQQ,2014-12-17,0 days 00:06:31.000000000,0.2627400462346487,-0.0890252930350844,-0.03193485464398537,0.0,-0.03157852625480606,844
873,Competetive Programming,09:06:57.402590,The Best Online Coaching YouTube Channels For Grama Ward Sachivalayam Jobs||Don&#39;t Miss 🔥#1000likes,aW_dZQkt34s,2019-07-30,0 days 00:13:24.000000000,-0.16276993269769188,-0.10815073271499366,-0.10696195901673719,0.0,-0.08982432092942783,845
1018,Competetive Programming,09:07:17.729165,Learn Russian for CS:GO,JSln1wzWK7o,2016-01-31,0 days 00:04:55.000000000,11.64175020911131,16.33901527457208,8.463179554107143,0.0,18.59736813717839,846
1020,Competetive Programming,09:07:17.729165,Brainwash Yourself In 21 Days for Success! (Use this!),Z1SdDubmFII,2017-05-08,0 days 00:14:00.000000000,17.938612584256695,14.542037793157627,14.461937581001253,0.0,9.486755086822967,846
1021,Competetive Programming,09:07:17.729165,A Day in the Life of an Indie Game Developer,eRiyV1Kan24,2018-01-28,0 days 00:10:38.000000000,1.9527897830134648,1.9838468288682722,1.1207542943555655,0.0,3.150098007846408,848
1036,Competetive Programming,09:07:17.729165,"Day 2 : Operators , 30 days of code Challenge(Hackerrank) in JAVA #easyfreenotes",-648BlSMIyw,2018-08-19,0 days 00:12:05.000000000,-0.16209245819243104,-0.12168096397790819,-0.14106518827707892,0.0,-0.128654850712509,849
1089,Competetive Programming,09:07:24.475317,NVIDIA Geforce MX250 VS NVIDIA Geforce GTX 1050! - Is The New MX250 Any Good?,T2wQVDWybEQ,2019-05-24,0 days 00:05:22.000000000,1.0186364247015693,0.0374264171889965,14.468758226853321,0.0,0.3348845985730225,851
1044,Competetive Programming,09:07:17.729165,"Day 3 : Intro to Conditional Statements , 30 Days of code Challenge (Hackerrank) in Java",lZHB4Z8dGr4,2018-08-20,0 days 00:05:57.000000000,-0.16620209692682325,-0.12412250946896043,-0.14106518827707892,0.0,-0.16263156427270503,873
1016,Competetive Programming,09:07:17.729165,Setting Up VSCode For Python Programming,W--_EOzdTHk,2020-02-07,0 days 00:22:20.000000000,0.24299810321357668,0.27130612901937623,0.13176064580565497,0.0,0.28877334445561365,875
889,Competetive Programming,09:06:57.402590,Introduction to Polity || Lecture 1 || GK Classes,hVaUE0iKzrI,2020-05-26,0 days 00:16:28.000000000,-0.16887840117074623,-0.1149667138775145,-0.12401357364690807,0.0,-0.11894721826673871,879
1069,Competetive Programming,09:07:24.475317,ELISA Tutorial 5: Preparing ELISA Data in Excel for Analysis with GraphPad Prism,l9tO81ZCeRg,2013-12-13,0 days 00:06:33.000000000,0.033067790506944326,-0.08078507700278306,-0.08308969853449798,0.0,-0.128654850712509,880
1111,Competetive Programming,09:07:31.475390,comma ai | George Hotz | self driving car discussion | Just Chatting | https://comma.ai/jobs,yhzU43ewcEA,2020-08-17,0 days 02:34:04.000000000,-0.16581576848993895,-0.11506844493964169,-0.13424454242501058,0.0,-0.11652031015529613,880
882,Competetive Programming,09:06:57.402590,UGC NET ECONOMICS SYLLABUS 2020,E01oDlmGfYc,2020-03-19,0 days 00:07:29.000000000,-0.16955307619458038,-0.1272761723949029,-0.14106518827707892,0.0,-0.14321629938116445,882
1033,Competetive Programming,09:07:17.729165,Exam Success Meditation - Stay Calm &amp; deal with test taking nerves &amp; anxiety,AtF0T2fPvbI,2014-11-11,0 days 00:10:02.000000000,2.1029539667415285,1.5670546673332284,0.89567298123731,0.0,1.0556763076714668,898
968,Competetive Programming,09:07:10.985455,From Formulas to Airplanes,a9P5Ql-A7pM,2010-08-19,0 days 00:06:47.000000000,-0.16658002691942744,-0.12890386938893775,-0.14106518827707892,0.0,-0.1747661048299179,899
874,Competetive Programming,09:06:57.402590,HS Biology Suggestion 2021(WBCHSE) | Reproduction | Unit - 1 | 2 Marks Question,tfV8UwKy86U,2020-05-08,0 days 00:03:15.000000000,-0.16639526114526537,-0.1207653844187636,-0.1206032507208739,0.0,-0.14078939126972187,906
918,Competetive Programming,09:07:04.261540,"GTA 5 Music, Cops And Bmx Riding!? Oh MY! (GTA V)",MHNawmrqtTA,2013-09-06,0 days 00:05:14.000000000,-0.15917819802723876,-0.12452943371746913,-0.12742389657294223,0.0,-0.13350866693539415,908
1027,Competetive Programming,09:07:17.729165,Nearest Diet Challenge - 1000 INR Prize,Re85KViAmto,2019-01-26,0 days 00:06:31.000000000,-0.1527505886715409,-0.10163994473885433,-0.10014131316466884,0.0,-0.026724710031920916,914
1084,Competetive Programming,09:07:24.475317,How to Replace Club Car Precedent Batteries | Electric Golf Cart,O1vh3flVREM,2014-12-02,0 days 00:04:21.000000000,0.16545806665690432,-0.11283036157284379,0.07037483313703985,0.0,-0.058274515480674374,914
914,Competetive Programming,09:07:04.261540,Making an Android Browser application with Mozilla GeckoView in Android Studio!,VBCVnxe2ZEg,2018-07-08,0 days 00:08:41.000000000,-0.16266915136633078,-0.12666578602213985,-0.12742389657294223,0.0,-0.07283596414932982,915
1037,Competetive Programming,09:07:17.729165,Guide to study in Japan | Plan higher studies in Japan| Eng sub | Malayalam Vlog Japan | Chee &amp; Chaa,Y7lkQD3cs98,2020-03-14,0 days 00:18:06.000000000,-0.12651944770338364,-0.0952308878248422,-0.11719292779483972,0.0,0.060643981980011724,915
952,Competetive Programming,09:07:10.985455,How to Prepare for IIT JEE (Electrostatics) Part 1- Crash Course,purMpaMwFAk,2020-05-08,0 days 00:26:24.000000000,-0.17078204854090065,-0.12544501327661373,-0.13765486535104476,0.0,-0.1383624831582793,917
946,Competetive Programming,09:07:04.261540,Indian Polity || Historical Background-1|| GK Classes,1zsAah6EmTs,2020-05-27,0 days 00:24:35.000000000,-0.16998419633429182,0.0,0.0,0.0,-0.15777774804981987,919
1048,Competetive Programming,09:07:24.475317,"Day 5 : Loops ,30 days of code Challenge(Hackerrank) in JAVA",ivHaPvw-_H8,2018-08-23,0 days 00:06:26.000000000,-0.16789018422712196,-0.1273779034570301,-0.14106518827707892,0.0,-0.15049702371549215,921
869,Competetive Programming,09:06:57.402590,Beltron DEO Computer Quiz/Oprating System 2 question|🔴Live Clsss| New Syllabus|  set 24 2019,v2sRknHChi4,2019-12-10,0 days 00:43:34.000000000,-0.1697714357458628,-0.1255467443387409,-0.14106518827707892,0.0,-0.16991228860703275,922
911,Competetive Programming,09:07:04.261540,Best Book For Jee IIT Chemistry,ZdVvNOvGd8g,2018-07-06,0 days 00:08:25.000000000,-0.15295775029711653,-0.12107057760514513,-0.10014131316466884,0.0,-0.1383624831582793,928
929,Competetive Programming,09:07:04.261540,کۆتڵن 26 | مەودایێ ڤاریابلا,xPF4seXRags,2020-05-11,0 days 00:04:22.000000000,-0.17102560342502335,-0.12788655876766597,-0.14106518827707892,0.0,-0.16748538049559017,936
988,Competetive Programming,09:07:10.985455,Data Interpretation -Line Graph-5.5- lakshya education,sGC0fb8LJcw,2014-08-31,0 days 00:06:00.000000000,-0.1639709102297452,-0.12809002089192034,-0.13765486535104476,0.0,-0.16991228860703275,938
1041,Competetive Programming,09:07:17.729165,Drive Mode Override! 6th Gen Camaro SS,LwdkRahv9Z8,2016-02-23,0 days 00:04:52.000000000,-0.09841545366076562,-0.10520053191330553,-0.10014131316466884,0.0,-0.04128615870057636,948
877,Competetive Programming,09:06:57.402590,Bihar Beltron DEO Computer Question Quiz|🔴Live Clsss| New Syllabus| set-25 2019,ZBAklVgEmMg,2019-11-14,0 days 00:56:25.000000000,-0.16957547204599394,-0.12442770265534196,-0.13765486535104476,0.0,-0.1650584723841476,953
1019,Competetive Programming,09:07:17.729165,Coding Interview Question | Rectangular Area in Histogram | DS Algo Application,eMS_HCHFzaU,2020-04-06,0 days 00:23:41.000000000,-0.1598276777182326,-0.10916804333626542,-0.10696195901673719,0.0,-0.0558476073692318,959
948,Competetive Programming,09:07:10.985455,How To Post IGST Entries In Tally ERP9 In Telugu,HI-sypZKd34,2020-06-07,0 days 00:20:24.000000000,-0.17127475727199945,-0.1287004072646834,-0.14106518827707892,0.0,-0.1723391967184753,970
927,Competetive Programming,09:07:04.261540,Blockchain for Developers [Lab 11],JMWhqgVJpw4,2018-05-07,0 days 00:56:27.000000000,-0.16935151353185812,-0.12920906257531928,-0.14106518827707892,0.0,-0.1723391967184753,982
979,Competetive Programming,09:07:10.985455,Software| computer software part-2| prabhat walia| patwar police Bank librarian jr accountant bank,x6zJQDoWY4I,2020-06-06,0 days 00:26:02.000000000,-0.17015496470132035,-0.12442770265534196,-0.13424454242501058,0.0,-0.16263156427270503,983
903,Competetive Programming,09:07:04.261540,Machine Learning  for  Trading Meetup,u8t3dsaE8cU,2015-05-07,0 days 01:59:27.000000000,-0.16870483332229097,-0.12900560045106493,-0.14106518827707892,0.0,-0.1723391967184753,984
926,Competetive Programming,09:07:04.261540,MCC | TNEB | MPMC | TRB ONLINE CLASS,g8irNdl2mXI,2020-05-30,0 days 00:06:50.000000000,-0.16870483332229097,-0.12676751708426703,-0.13765486535104476,0.0,-0.1650584723841476,988
967,Competetive Programming,09:07:10.985455,Indian Polity || Schedule Of The Constitution || GK Classes,veKfDVLrBnk,2020-06-05,0 days 00:32:07.000000000,-0.17093042105651562,0.0,0.0,0.0,-0.16263156427270503,997
912,Competetive Programming,09:07:04.261540,PUBG MOBILE ZONE ALGORITHM EXPOSED | SAMURAI | ZONE PREDICTION IN HINDI |,Y4M5CQIFsK8,2020-01-27,0 days 00:08:56.000000000,-0.16775860860006717,-0.12452943371746913,-0.11719292779483972,0.0,-0.16020465616126245,1007
1017,Competetive Programming,09:07:17.729165,Programming in C | Structure of C program | सी प्रोग्राम का स्ट्रक्चर |ढांचा | Hindi | Urdu,gcILiTw_iz0,2019-05-24,0 days 00:17:25.000000000,-0.1704741055839639,-0.1273779034570301,-0.14106518827707892,0.0,-0.16020465616126245,1042
1014,Competetive Programming,09:07:17.729165,Indian Polity || Preamble Of The Constitution || GK Classes,PBGiYEVvFEE,2020-06-10,0 days 00:35:52.000000000,-0.17095841587078262,-0.1255467443387409,-0.14106518827707892,0.0,-0.16020465616126245,1043
